"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
30,"RM",60,7200,3,"Lvl","Corner","OldTown","Norm","1Fam","1Story",5,7,1940,1992,"Gable","MetalSd","MetalSd",2,294,"TA","Gd","CBlock",3,3,1,4,510,1,0,278,788,"TA",804,0,804,1,1,0,2,"Gd",4,2,4,"Attchd",1940,1,1,240,3,0,0,154,"MnPrv",2,2010,"WD","Abnorml",119000
20,"RL",80,12546,2,"Lvl","Corner","NWAmes","Norm","1Fam","1Story",6,7,1981,1981,"Gable","MetalSd","MetalSd",1,310,"Gd","Gd","CBlock",4,3,1,4,678,1,0,762,1440,"Ex",1440,0,1440,0,2,0,3,"Gd",7,1,3,"Attchd",1981,3,2,467,3,0,0,99,"None",4,2007,"WD","Normal",182900
60,"RL",60,21930,0,"Lvl","Inside","Gilbert","RRAn","1Fam","2Story",5,5,2005,2005,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,4,3,1,0,1,0,732,732,"Ex",734,1104,1838,0,2,1,4,"TA",7,1,4,"BuiltIn",2005,3,2,372,3,100,40,0,"None",7,2006,"WD","Normal",192140
120,"RL",24,4928,2,"Lvl","Inside","NPkVill","Norm","TwnhsE","1Story",6,6,1976,1976,"Gable","Plywood","Plywood",0,0,"TA","TA","CBlock",4,3,1,2,958,1,0,0,958,"TA",958,0,958,0,2,0,2,"TA",5,0,0,"Attchd",1976,2,2,440,3,0,60,0,"None",10,2009,"WD","Normal",143750
30,"RL",60,10800,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",4,6,1927,2007,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,656,656,"TA",968,0,968,0,2,0,4,"TA",5,0,0,"Detchd",1928,1,1,216,2,0,0,0,"None",8,2007,"WD","Normal",64500
60,"RL",93,10261,2,"Lvl","Inside","Gilbert","Norm","1Fam","2Story",6,5,2000,2000,"Gable","VinylSd","VinylSd",1,318,"TA","TA","PConc",4,3,1,1,0,1,0,936,936,"Ex",962,830,1792,1,2,1,3,"TA",8,1,3,"Attchd",2000,3,2,451,3,0,0,0,"None",5,2008,"WD","Normal",186500
20,"RL",80,17400,3,"Low","Inside","Mitchel","Norm","1Fam","1Story",5,5,1977,1977,"Gable","BrkFace","BrkFace",0,0,"TA","TA","CBlock",3,3,1,5,936,1,0,190,1126,"Fa",1126,0,1126,1,2,0,3,"TA",5,1,4,"Attchd",1977,2,2,484,3,295,41,0,"None",5,2006,"WD","Normal",160000
20,"RL",80,8400,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",6,9,1962,2005,"Gable","Wd Sdng","Wd Sdng",1,237,"Gd","Gd","CBlock",3,3,1,1,0,1,0,1319,1319,"TA",1537,0,1537,1,1,1,3,"Gd",7,1,4,"Attchd",1962,2,2,462,3,0,36,0,"GdPrv",7,2008,"COD","Abnorml",174000
20,"RL",60,9000,3,"Lvl","FR2","NAmes","Norm","1Fam","1Story",4,6,1971,1971,"Gable","HdBoard","HdBoard",0,0,"TA","TA","PConc",3,3,1,5,616,1,0,248,864,"TA",864,0,864,0,1,0,3,"TA",5,0,0,"Detchd",1974,1,2,528,3,0,0,0,"GdWo",5,2007,"WD","Normal",120500
20,"RL",96,12444,3,"Lvl","FR2","NridgHt","Norm","1Fam","1Story",8,5,2008,2008,"Hip","VinylSd","VinylSd",2,426,"Ex","TA","PConc",5,3,3,6,1336,1,0,596,1932,"Ex",1932,0,1932,1,2,0,2,"Ex",7,1,4,"Attchd",2008,3,3,774,3,0,66,0,"None",11,2008,"New","Partial",394617
20,"RM",90,7407,3,"Lvl","Inside","OldTown","Artery","1Fam","1Story",6,7,1957,1996,"Gable","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,6,600,1,0,312,912,"TA",1236,0,1236,1,1,0,2,"TA",6,0,0,"Attchd",1957,1,2,923,3,0,158,158,"MnPrv",4,2010,"WD","Normal",149700
60,"RL",80,11584,3,"Lvl","Inside","NWAmes","Norm","1Fam","SLvl",7,6,1979,1979,"Hip","HdBoard","HdBoard",1,96,"TA","TA","CBlock",3,3,1,6,315,3,110,114,539,"TA",1040,685,1725,0,2,1,3,"TA",6,1,3,"Attchd",1979,2,2,550,3,0,88,216,"None",11,2007,"WD","Normal",197000
70,"RL",79,11526,2,"Bnk","Inside","Crawfor","Norm","1Fam","2.5Fin",6,7,1922,1994,"Gable","MetalSd","MetalSd",0,0,"TA","TA","BrkTil",5,3,1,1,0,1,0,588,588,"Fa",1423,748,2555,0,2,0,3,"TA",11,1,4,"Detchd",1993,3,2,672,3,431,0,0,"None",9,2008,"WD","Normal",191000
120,"RM",70,4426,3,"Lvl","Inside","CollgCr","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","VinylSd","VinylSd",1,147,"Gd","TA","PConc",4,3,3,6,697,1,0,151,848,"Ex",848,0,848,1,1,0,1,"Gd",3,1,3,"Attchd",2004,2,2,420,3,149,0,0,"None",5,2008,"WD","Normal",149300
60,"FV",85,11003,3,"Lvl","Inside","Somerst","Norm","1Fam","2Story",10,5,2008,2008,"Gable","VinylSd","VinylSd",2,160,"Ex","TA","PConc",5,3,3,6,765,1,0,252,1017,"Ex",1026,981,2007,1,2,1,3,"Ex",10,1,5,"Attchd",2008,3,3,812,3,168,52,0,"None",4,2009,"WD","Normal",310000
30,"RL",51,8854,3,"Lvl","Inside","BrkSide","Norm","1Fam","1.5Unf",6,6,1916,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,952,952,"Fa",952,0,952,0,1,0,2,"Fa",4,1,4,"Detchd",1916,1,1,192,2,0,98,0,"None",5,2009,"WD","Normal",121000
20,"RL",63,8500,3,"Lvl","FR2","CollgCr","Norm","1Fam","1Story",7,5,2004,2004,"Gable","VinylSd","VinylSd",1,106,"Gd","TA","PConc",4,3,3,1,0,1,0,1422,1422,"Ex",1422,0,1422,0,2,0,3,"Gd",7,0,0,"Attchd",2004,2,2,626,3,192,60,0,"None",11,2007,"WD","Normal",179600
85,"RL",70,8400,3,"Lvl","Inside","Sawyer","Norm","1Fam","SFoyer",6,5,1966,1966,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",3,3,4,2,187,3,627,0,814,"Gd",913,0,913,1,1,0,3,"TA",6,0,0,"Detchd",1990,1,1,240,3,0,0,252,"None",5,2007,"WD","Normal",129000
20,"RL",74,26142,2,"Lvl","CulDSac","Mitchel","Norm","1Fam","1Story",5,7,1962,1962,"Gable","HdBoard","HdBoard",1,189,"TA","TA","CBlock",3,3,1,3,593,1,0,595,1188,"TA",1188,0,1188,0,1,0,3,"TA",6,0,0,"Attchd",1962,1,1,312,3,261,39,0,"None",4,2010,"WD","Normal",157900
60,"RL",80,10000,3,"Lvl","Inside","CollgCr","Norm","1Fam","2Story",8,5,1995,1996,"Gable","VinylSd","VinylSd",1,438,"Gd","TA","PConc",4,3,1,6,1079,1,0,141,1220,"Ex",1220,870,2090,1,2,1,3,"Gd",8,1,3,"Attchd",1995,2,2,556,3,0,65,0,"None",12,2007,"WD","Normal",240000
50,"RL",70,11767,3,"Lvl","Inside","Edwards","Norm","1Fam","2Story",4,7,1910,2000,"Gable","MetalSd","HdBoard",0,0,"TA","TA","CBlock",2,3,1,1,0,1,0,560,560,"Gd",796,550,1346,0,1,1,2,"TA",6,0,0,"Detchd",1950,1,1,384,2,168,24,0,"GdWo",5,2007,"WD","Normal",112000
180,"RM",21,1533,3,"Lvl","Inside","MeadowV","Norm","Twnhs","SFoyer",5,7,1970,1970,"Gable","CemntBd","CmentBd",0,0,"TA","TA","CBlock",4,3,3,6,553,1,0,77,630,"Ex",630,0,630,1,1,0,1,"Ex",3,0,0,"No Garage",1970,0,0,0,0,0,0,0,"None",8,2006,"WD","Abnorml",92000
90,"RL",60,9000,3,"Lvl","FR2","NAmes","Norm","Duplex","2Story",5,5,1974,1974,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",4,3,1,1,0,1,0,896,896,"TA",896,896,1792,0,2,2,4,"TA",8,0,0,"No Garage",1974,0,0,0,0,32,45,0,"None",9,2009,"WD","Normal",136000
20,"RL",78,9262,3,"Lvl","Inside","Somerst","Norm","1Fam","1Story",8,5,2008,2009,"Gable","CemntBd","CmentBd",2,194,"Gd","TA","PConc",4,3,1,1,0,1,0,1573,1573,"Ex",1578,0,1578,0,2,0,3,"Ex",7,1,4,"Attchd",2008,3,3,840,3,0,36,0,"None",5,2009,"New","Partial",287090
180,"RM",35,3675,3,"Lvl","Inside","Edwards","Norm","TwnhsE","SLvl",5,5,2005,2005,"Gable","VinylSd","VinylSd",1,80,"TA","TA","PConc",4,3,4,6,547,1,0,0,547,"Gd",1072,0,1072,1,1,0,2,"TA",5,0,0,"Basment",2005,3,2,525,3,0,28,0,"None",5,2006,"WD","Normal",145000
20,"RL",90,17217,3,"Lvl","Inside","Mitchel","Norm","1Fam","1Story",5,5,2006,2006,"Gable","VinylSd","VinylSd",0,0,"TA","TA","PConc",4,3,1,1,0,1,0,1140,1140,"Ex",1140,0,1140,0,1,0,3,"TA",6,0,0,"No Garage",2006,0,0,0,0,36,56,0,"None",7,2006,"WD","Abnorml",84500
20,"FV",62,7500,3,"Lvl","Inside","Somerst","Norm","1Fam","1Story",7,5,2004,2005,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,6,410,1,0,811,1221,"Ex",1221,0,1221,1,2,0,2,"Gd",6,0,0,"Attchd",2004,2,2,400,3,0,113,0,"None",10,2009,"WD","Normal",185000
60,"RL",62,7917,3,"Lvl","Inside","Gilbert","Norm","1Fam","2Story",6,5,1999,2000,"Gable","VinylSd","VinylSd",0,0,"TA","TA","PConc",4,3,1,1,0,1,0,953,953,"Ex",953,694,1647,0,2,1,3,"TA",7,1,3,"Attchd",1999,2,2,460,3,0,40,0,"None",8,2007,"WD","Normal",175000
20,"RL",85,13175,3,"Lvl","Inside","NWAmes","Norm","1Fam","1Story",6,6,1978,1988,"Gable","Plywood","Plywood",2,119,"TA","TA","CBlock",4,3,1,5,790,3,163,589,1542,"TA",2073,0,2073,1,2,0,3,"TA",7,2,3,"Attchd",1978,1,2,500,3,349,0,0,"MnPrv",2,2010,"WD","Normal",210000
70,"RL",66,9042,3,"Lvl","Inside","Crawfor","Norm","1Fam","2Story",7,9,1941,2006,"Gable","CemntBd","CmentBd",0,0,"Ex","Gd","Stone",3,4,1,6,275,1,0,877,1152,"Ex",1188,1152,2340,0,2,0,4,"Gd",9,2,4,"Attchd",1941,2,1,252,3,0,60,0,"GdPrv",5,2010,"WD","Normal",266500
20,"RL",68,9717,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1950,1996,"Hip","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,2,6,49,3,1029,0,1078,"Gd",1078,0,1078,1,1,0,2,"Gd",5,0,0,"Attchd",1950,1,1,240,3,366,0,112,"None",4,2010,"WD","Normal",142125
20,"RL",75,9937,3,"Lvl","Inside","Edwards","Norm","1Fam","1Story",5,6,1965,1965,"Gable","HdBoard","HdBoard",0,0,"Gd","TA","CBlock",3,3,1,4,830,2,290,136,1256,"Gd",1256,0,1256,1,1,1,3,"TA",6,0,0,"Attchd",1965,3,1,276,3,736,68,0,"None",6,2008,"WD","Normal",147500
20,"RH",80,11622,3,"Lvl","Inside","NAmes","Feedr","1Fam","1Story",5,6,1961,1961,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",3,3,1,3,468,2,144,270,882,"TA",896,0,896,0,1,0,2,"TA",5,0,0,"Attchd",1961,1,1,730,3,140,0,0,"MnPrv",6,2010,"WD","Normal",NA
20,"RL",81,14267,2,"Lvl","Corner","NAmes","Norm","1Fam","1Story",6,6,1958,1958,"Hip","Wd Sdng","Wd Sdng",1,108,"TA","TA","CBlock",3,3,1,5,923,1,0,406,1329,"TA",1329,0,1329,0,1,1,3,"Gd",6,0,0,"Attchd",1958,1,1,312,3,393,36,0,"None",6,2010,"WD","Normal",NA
60,"RL",74,13830,2,"Lvl","Inside","Gilbert","Norm","1Fam","2Story",5,5,1997,1998,"Gable","VinylSd","VinylSd",0,0,"TA","TA","PConc",4,3,1,6,791,1,0,137,928,"Gd",928,701,1629,0,2,1,3,"TA",6,1,3,"Attchd",1997,3,2,482,3,212,34,0,"MnPrv",3,2010,"WD","Normal",NA
60,"RL",78,9978,2,"Lvl","Inside","Gilbert","Norm","1Fam","2Story",6,6,1998,1998,"Gable","VinylSd","VinylSd",1,20,"TA","TA","PConc",3,3,1,6,602,1,0,324,926,"Ex",926,678,1604,0,2,1,3,"Gd",7,1,4,"Attchd",1998,3,2,470,3,360,36,0,"None",6,2010,"WD","Normal",NA
120,"RL",43,5005,2,"HLS","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,1992,1992,"Gable","HdBoard","HdBoard",0,0,"Gd","TA","PConc",4,3,1,5,263,1,0,1017,1280,"Ex",1280,0,1280,0,2,0,2,"Gd",5,0,0,"Attchd",1992,2,2,506,3,0,82,0,"None",1,2010,"WD","Normal",NA
60,"RL",75,10000,2,"Lvl","Corner","Gilbert","Norm","1Fam","2Story",6,5,1993,1994,"Gable","HdBoard","HdBoard",0,0,"TA","TA","PConc",4,3,1,1,0,1,0,763,763,"Gd",763,892,1655,0,2,1,3,"TA",7,1,3,"Attchd",1993,3,2,440,3,157,84,0,"None",4,2010,"WD","Normal",NA
20,"RL",64,7980,2,"Lvl","Inside","Gilbert","Norm","1Fam","1Story",6,7,1992,2007,"Gable","HdBoard","HdBoard",0,0,"TA","Gd","PConc",4,3,1,5,935,1,0,233,1168,"Ex",1187,0,1187,1,2,0,3,"TA",6,0,0,"Attchd",1992,3,2,420,3,483,21,0,"GdPrv",3,2010,"WD","Normal",NA
60,"RL",63,8402,2,"Lvl","Inside","Gilbert","Norm","1Fam","2Story",6,5,1998,1998,"Gable","VinylSd","VinylSd",0,0,"TA","TA","PConc",4,3,1,1,0,1,0,789,789,"Gd",789,676,1465,0,2,1,3,"TA",7,1,4,"Attchd",1998,3,2,393,3,0,75,0,"None",5,2010,"WD","Normal",NA
20,"RL",85,10176,3,"Lvl","Inside","Gilbert","Norm","1Fam","1Story",7,5,1990,1990,"Gable","HdBoard","HdBoard",0,0,"TA","TA","PConc",4,3,4,6,637,1,0,663,1300,"Gd",1341,0,1341,1,1,1,2,"Gd",5,1,1,"Attchd",1990,1,2,506,3,192,0,0,"None",2,2010,"WD","Normal",NA
20,"RL",70,8400,3,"Lvl","Corner","NAmes","Norm","1Fam","1Story",4,5,1970,1970,"Gable","Plywood","Plywood",0,0,"TA","TA","CBlock",3,3,1,5,804,3,78,0,882,"TA",882,0,882,1,1,0,2,"TA",4,0,0,"Attchd",1970,3,2,525,3,240,0,0,"MnPrv",4,2010,"WD","Normal",NA
120,"RH",26,5858,2,"Lvl","FR2","NAmes","Norm","TwnhsE","1Story",7,5,1999,1999,"Gable","MetalSd","MetalSd",0,0,"Gd","TA","PConc",4,3,1,6,1051,4,0,354,1405,"Ex",1337,0,1337,1,2,0,2,"Gd",5,1,2,"Attchd",1999,3,2,511,3,203,68,0,"None",6,2010,"WD","Normal",NA
160,"RM",21,1680,3,"Lvl","Inside","BrDale","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","HdBoard","HdBoard",1,504,"TA","TA","CBlock",3,3,1,3,156,1,0,327,483,"TA",483,504,987,0,1,1,2,"TA",5,0,0,"Detchd",1971,1,1,264,3,275,0,0,"None",2,2010,"COD","Normal",NA
160,"RM",21,1680,3,"Lvl","Inside","BrDale","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","HdBoard","HdBoard",1,492,"TA","TA","CBlock",3,3,1,3,300,1,0,225,525,"TA",525,567,1092,0,1,1,3,"TA",6,0,0,"Detchd",1997,1,1,320,3,0,0,0,"None",3,2010,"WD","Normal",NA
160,"RL",24,2280,3,"Lvl","FR2","NPkVill","Norm","Twnhs","2Story",6,6,1975,1975,"Gable","Plywood","Brk Cmn",0,0,"TA","TA","CBlock",3,3,1,5,514,1,0,341,855,"TA",855,601,1456,0,2,1,3,"Gd",6,1,3,"Attchd",1975,1,2,440,3,173,0,0,"None",6,2010,"WD","Normal",NA
120,"RL",24,2280,3,"Lvl","FR2","NPkVill","Norm","Twnhs","1Story",7,6,1975,1975,"Gable","Plywood","Brk Cmn",0,0,"TA","TA","CBlock",4,3,1,1,0,1,0,836,836,"Ex",836,0,836,0,1,0,2,"TA",4,0,0,"Attchd",1975,1,1,308,3,0,30,0,"None",6,2010,"WD","Normal",NA
60,"RL",102,12858,2,"Lvl","Inside","NridgHt","Norm","1Fam","2Story",9,5,2009,2010,"Gable","VinylSd","VinylSd",2,162,"Ex","TA","PConc",5,3,1,1,0,1,0,1590,1590,"Ex",1627,707,2334,0,2,1,3,"Ex",10,1,4,"Attchd",2009,3,3,751,3,144,133,0,"None",1,2010,"New","Partial",NA
20,"RL",94,12883,2,"Lvl","Corner","NridgHt","Norm","1Fam","1Story",8,5,2009,2010,"Gable","VinylSd","VinylSd",2,256,"Gd","TA","PConc",4,3,1,1,0,1,0,1544,1544,"Ex",1544,0,1544,0,2,0,3,"Gd",7,0,0,"Attchd",2009,2,3,868,3,0,35,0,"None",6,2010,"New","Partial",NA
20,"RL",90,11520,3,"Lvl","Inside","NridgHt","PosN","1Fam","1Story",9,5,2005,2005,"Hip","VinylSd","VinylSd",1,615,"Gd","TA","PConc",5,3,1,6,110,1,0,1588,1698,"Ex",1698,0,1698,0,2,0,3,"Ex",7,1,4,"Attchd",2005,3,3,730,3,192,74,0,"None",6,2010,"WD","Normal",NA
20,"RL",79,14122,2,"Lvl","Inside","NridgHt","Norm","1Fam","1Story",8,5,2005,2006,"Hip","CemntBd","CmentBd",1,240,"Gd","TA","PConc",5,3,1,6,28,1,0,1794,1822,"Ex",1822,0,1822,0,2,0,3,"Ex",8,1,4,"Attchd",2005,2,3,678,3,0,119,0,"None",2,2010,"WD","Normal",NA
20,"RL",110,14300,3,"HLS","Inside","NridgHt","Norm","1Fam","1Story",9,5,2003,2004,"Hip","VinylSd","VinylSd",1,1095,"Ex","TA","PConc",5,3,4,6,1373,1,0,1473,2846,"Ex",2696,0,2696,1,2,1,3,"Ex",10,2,4,"Attchd",2003,3,3,958,3,220,150,0,"None",6,2010,"WD","Normal",NA
60,"RL",105,13650,3,"Lvl","Corner","NridgHt","Norm","1Fam","2Story",8,5,2002,2002,"Gable","VinylSd","VinylSd",1,232,"Gd","TA","PConc",4,3,4,6,578,1,0,1093,1671,"Ex",1687,563,2250,1,2,1,3,"Gd",7,1,5,"Attchd",2002,3,3,756,3,238,130,0,"None",6,2010,"WD","Normal",NA
120,"RL",41,7132,2,"Lvl","Inside","NridgHt","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","VinylSd","VinylSd",2,178,"Gd","TA","PConc",4,3,2,6,24,1,0,1346,1370,"Ex",1370,0,1370,0,2,0,2,"Gd",6,1,4,"Attchd",2006,2,2,484,3,120,49,0,"None",4,2010,"WD","Normal",NA
20,"RL",100,18494,2,"Lvl","Corner","Gilbert","Norm","1Fam","1Story",6,5,2005,2005,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,1,0,1,0,1324,1324,"Ex",1324,0,1324,0,2,0,3,"Gd",6,0,0,"Attchd",2005,3,2,430,3,36,23,0,"None",1,2010,"WD","Normal",NA
120,"RL",43,3203,3,"Lvl","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2006,2006,"Gable","VinylSd","VinylSd",1,14,"Gd","TA","PConc",4,3,3,6,16,1,0,1129,1145,"Ex",1145,0,1145,0,2,0,2,"Gd",6,0,0,"Attchd",2006,3,2,437,3,100,116,0,"None",1,2010,"WD","Normal",NA
80,"RL",67,13300,2,"Lvl","Inside","Gilbert","Norm","1Fam","SLvl",7,5,2004,2004,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,6,326,1,0,58,384,"Ex",744,630,1374,1,2,1,3,"Gd",7,1,4,"BuiltIn",2004,3,2,400,3,100,0,0,"None",6,2010,"WD","Normal",NA
60,"RL",63,8577,2,"Lvl","Inside","Gilbert","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,1,0,1,0,847,847,"Ex",847,886,1733,0,2,1,3,"Gd",7,1,4,"BuiltIn",2004,3,2,433,3,144,48,0,"None",4,2010,"WD","Normal",NA
60,"RL",60,17433,1,"Lvl","CulDSac","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Hip","VinylSd","VinylSd",1,114,"Gd","TA","PConc",5,3,1,1,0,1,0,1629,1629,"Ex",1645,830,2475,0,2,1,4,"Gd",7,1,3,"Attchd",1998,3,3,962,3,23,172,0,"None",1,2010,"WD","Normal",NA
20,"RL",73,8987,3,"Lvl","Inside","Somerst","Norm","1Fam","1Story",8,5,2005,2006,"Gable","VinylSd","VinylSd",1,226,"Gd","TA","PConc",4,3,1,1,0,1,0,1595,1595,"Ex",1595,0,1595,0,2,0,2,"Gd",6,1,4,"Attchd",2005,2,3,880,3,144,0,0,"None",5,2010,"WD","Normal",NA
20,"FV",92,9215,3,"Lvl","Inside","Somerst","Norm","1Fam","1Story",7,5,2009,2010,"Hip","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,1,0,1,0,1218,1218,"Ex",1218,0,1218,0,2,0,2,"Gd",4,0,0,"Attchd",2009,2,2,676,3,0,136,0,"None",4,2010,"New","Partial",NA
20,"FV",84,10440,3,"Lvl","Corner","Somerst","Norm","1Fam","1Story",6,5,2005,2005,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",5,3,1,6,1414,1,0,54,1468,"Ex",1468,0,1468,1,2,0,2,"Gd",6,1,4,"Attchd",2005,3,2,528,3,0,102,0,"None",5,2010,"WD","Normal",NA
60,"RL",70,11920,3,"Lvl","Inside","SawyerW","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd",1,122,"Gd","TA","PConc",4,3,3,1,0,1,0,831,831,"Ex",831,828,1659,0,2,1,3,"Gd",8,0,0,"Attchd",2004,2,2,484,3,144,68,0,"None",4,2010,"WD","Normal",NA
30,"RH",70,9800,3,"Lvl","Corner","SawyerW","Feedr","1Fam","1Story",5,5,1920,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","Fa","BrkTil",3,3,1,1,0,1,0,816,816,"TA",1012,0,1012,0,1,0,2,"TA",5,0,0,"Detchd",1920,1,1,429,3,121,0,80,"None",4,2010,"WD","Normal",NA
20,"RL",39,15410,2,"Lvl","CulDSac","Sawyer","RRNe","1Fam","1Story",6,6,1974,2002,"Hip","Plywood","Plywood",0,250,"TA","Gd","CBlock",3,3,4,4,126,6,859,223,1208,"Ex",1494,0,1494,1,2,0,3,"TA",7,2,2,"Attchd",1974,3,2,461,3,296,0,186,"GdPrv",4,2010,"WD","Abnorml",NA
60,"RL",85,13143,2,"Lvl","Inside","NoRidge","Norm","1Fam","2Story",8,5,1993,1993,"Gable","HdBoard","ImStucc",1,504,"Gd","TA","PConc",4,3,1,2,250,6,981,0,1231,"Ex",1251,1098,2349,1,2,1,4,"Gd",9,1,3,"Attchd",1993,2,3,762,3,32,130,0,"None",6,2010,"WD","Normal",NA
60,"RL",88,11134,3,"Lvl","Inside","NoRidge","Norm","1Fam","2Story",8,5,1992,1993,"Gable","HdBoard","HdBoard",1,180,"Gd","TA","PConc",4,3,1,6,1129,1,0,261,1390,"Ex",1402,823,2225,1,2,1,4,"Gd",7,1,3,"Attchd",1992,2,3,713,3,198,30,0,"None",6,2010,"WD","Normal",NA
120,"FV",25,4835,2,"Lvl","CulDSac","Somerst","Norm","TwnhsE","1Story",7,5,2004,2005,"Gable","MetalSd","MetalSd",0,0,"Gd","TA","PConc",5,3,3,6,1298,1,0,190,1488,"Ex",1488,0,1488,1,2,0,2,"Gd",6,1,4,"Attchd",2004,3,2,506,3,168,50,0,"None",3,2010,"WD","Normal",NA
160,"FV",39,3515,3,"Lvl","Inside","Somerst","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,1,0,1,0,840,840,"Ex",840,840,1680,0,2,1,2,"Gd",3,0,0,"Attchd",2004,2,2,588,3,0,111,0,"None",1,2010,"WD","Normal",NA
160,"FV",30,3215,3,"Lvl","Inside","Somerst","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","MetalSd","MetalSd",1,120,"Gd","TA","PConc",4,3,3,6,280,1,0,320,600,"Ex",600,600,1200,0,2,1,2,"Gd",4,0,0,"Detchd",2004,2,2,480,3,0,172,0,"None",4,2010,"ConLD","Normal",NA
160,"FV",24,2544,3,"Lvl","Inside","Somerst","Norm","Twnhs","2Story",7,5,2004,2005,"Gable","MetalSd","MetalSd",0,0,"Gd","TA","PConc",4,3,1,6,368,5,42,190,600,"Ex",600,600,1200,1,2,1,2,"Gd",4,0,0,"Detchd",2004,2,2,480,3,0,172,0,"None",2,2010,"WD","Normal",NA
160,"FV",24,2544,3,"Lvl","Inside","Somerst","Norm","Twnhs","2Story",6,5,2005,2005,"Gable","VinylSd","VinylSd",1,216,"Gd","TA","PConc",4,3,1,6,376,1,0,224,600,"Ex",600,636,1236,1,2,1,2,"Gd",4,0,0,"Detchd",2005,2,2,480,3,0,166,0,"None",5,2010,"WD","Normal",NA
160,"FV",72,2980,3,"Lvl","Corner","Somerst","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","MetalSd","MetalSd",1,1159,"Gd","TA","PConc",4,3,1,6,466,1,0,290,756,"Ex",756,756,1512,1,2,1,2,"Gd",5,0,0,"Detchd",2000,1,2,440,3,0,32,0,"None",5,2010,"WD","Normal",NA
160,"FV",72,2403,2,"Lvl","FR2","Somerst","Norm","TwnhsE","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,6,244,1,0,286,530,"Ex",530,550,1080,0,2,1,2,"Gd",4,0,0,"Attchd",2003,2,2,496,3,0,50,0,"None",6,2010,"WD","Normal",NA
20,"FV",57,12853,2,"Lvl","Inside","Somerst","Norm","1Fam","1Story",8,5,2010,2010,"Gable","CemntBd","CmentBd",0,0,"Gd","TA","PConc",5,1,1,6,1032,1,0,610,1642,"Ex",1418,0,1418,1,1,1,1,"Gd",6,1,4,"Attchd",2010,2,3,852,3,160,192,0,"None",4,2010,"New","Partial",NA
60,"FV",68,7379,2,"Lvl","Inside","Somerst","Norm","1Fam","2Story",8,5,2000,2000,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,6,484,1,0,491,975,"Ex",975,873,1848,1,2,1,3,"Gd",7,1,3,"Attchd",2000,2,2,592,3,280,184,0,"None",4,2010,"WD","Normal",NA
